neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,Date
23446,Field,Larceny,4.0,2020-05-01
23449,Folwell,Aggravated Assault,10.0,2020-05-01
23452,Folwell,Burglary,3.0,2020-05-01
23454,Folwell,Larceny,1.0,2020-05-01
23455,Folwell,Rape,1.0,2020-05-01
23456,Folwell,Robbery,3.0,2020-05-01
23460,Fulton,Burglary,2.0,2020-05-01
23462,Fulton,Larceny,2.0,2020-05-01
23464,Fulton,Robbery,1.0,2020-05-01
23467,Hale,Auto Theft,1.0,2020-05-01
23468,Hale,Burglary,1.0,2020-05-01
23470,Hale,Larceny,5.0,2020-05-01
23473,Harrison,Aggravated Assault,2.0,2020-05-01
23475,Harrison,Auto Theft,2.0,2020-05-01
23476,Harrison,Burglary,2.0,2020-05-01
23478,Harrison,Larceny,1.0,2020-05-01
23481,Hawthorne,Aggravated Assault,10.0,2020-05-01
23483,Hawthorne,Auto Theft,8.0,2020-05-01
23484,Hawthorne,Burglary,9.0,2020-05-01
23485,Hawthorne,Homicide,1.0,2020-05-01
23486,Hawthorne,Larceny,18.0,2020-05-01
23487,Hawthorne,Rape,2.0,2020-05-01
23488,Hawthorne,Robbery,5.0,2020-05-01
23491,Hiawatha,Auto Theft,3.0,2020-05-01
23492,Hiawatha,Burglary,4.0,2020-05-01
23494,Hiawatha,Larceny,18.0,2020-05-01
23495,Hiawatha,Rape,1.0,2020-05-01
23496,Hiawatha,Robbery,1.0,2020-05-01
23497,Holland,Aggravated Assault,2.0,2020-05-01
23499,Holland,Auto Theft,2.0,2020-05-01
23500,Holland,Burglary,2.0,2020-05-01
23502,Holland,Larceny,6.0,2020-05-01
23504,Holland,Robbery,2.0,2020-05-01
23505,Howe,Aggravated Assault,2.0,2020-05-01
23507,Howe,Auto Theft,2.0,2020-05-01
23508,Howe,Burglary,4.0,2020-05-01
23510,Howe,Larceny,19.0,2020-05-01
23521,Jordan,Aggravated Assault,17.0,2020-05-01
23522,Jordan,Arson,1.0,2020-05-01
23523,Jordan,Auto Theft,5.0,2020-05-01
23524,Jordan,Burglary,4.0,2020-05-01
23525,Jordan,Homicide,1.0,2020-05-01
23526,Jordan,Larceny,10.0,2020-05-01
23527,Jordan,Rape,2.0,2020-05-01
23528,Jordan,Robbery,1.0,2020-05-01
23532,Keewaydin,Burglary,2.0,2020-05-01
23534,Keewaydin,Larceny,2.0,2020-05-01
23542,Kenny,Larceny,1.0,2020-05-01
23548,Kenwood,Burglary,1.0,2020-05-01
23550,Kenwood,Larceny,4.0,2020-05-01
23553,King Field,Aggravated Assault,2.0,2020-05-01
23555,King Field,Auto Theft,3.0,2020-05-01
23556,King Field,Burglary,6.0,2020-05-01
23558,King Field,Larceny,11.0,2020-05-01
23561,Lind - Bohanon,Aggravated Assault,3.0,2020-05-01
23563,Lind - Bohanon,Auto Theft,7.0,2020-05-01
23564,Lind - Bohanon,Burglary,3.0,2020-05-01
23566,Lind - Bohanon,Larceny,7.0,2020-05-01
23568,Lind - Bohanon,Robbery,1.0,2020-05-01
23569,Linden Hills,Aggravated Assault,1.0,2020-05-01
23571,Linden Hills,Auto Theft,2.0,2020-05-01
23572,Linden Hills,Burglary,5.0,2020-05-01
23574,Linden Hills,Larceny,6.0,2020-05-01
23579,Logan Park,Auto Theft,1.0,2020-05-01
23580,Logan Park,Burglary,2.0,2020-05-01
23582,Logan Park,Larceny,4.0,2020-05-01
23585,Longfellow,Aggravated Assault,9.0,2020-05-01
23587,Longfellow,Auto Theft,12.0,2020-05-01
23588,Longfellow,Burglary,21.0,2020-05-01
23590,Longfellow,Larceny,36.0,2020-05-01
23593,Loring Park,Aggravated Assault,4.0,2020-05-01
23595,Loring Park,Auto Theft,2.0,2020-05-01
23596,Loring Park,Burglary,10.0,2020-05-01
23598,Loring Park,Larceny,25.0,2020-05-01
23599,Loring Park,Rape,1.0,2020-05-01
23600,Loring Park,Robbery,3.0,2020-05-01
23601,Lowry Hill,Aggravated Assault,1.0,2020-05-01
23604,Lowry Hill,Burglary,2.0,2020-05-01
23606,Lowry Hill,Larceny,9.0,2020-05-01
23609,Lowry Hill East,Aggravated Assault,2.0,2020-05-01
23611,Lowry Hill East,Auto Theft,6.0,2020-05-01
23612,Lowry Hill East,Burglary,30.0,2020-05-01
23614,Lowry Hill East,Larceny,25.0,2020-05-01
23616,Lowry Hill East,Robbery,3.0,2020-05-01
23617,Lyndale,Aggravated Assault,4.0,2020-05-01
23619,Lyndale,Auto Theft,3.0,2020-05-01
23620,Lyndale,Burglary,17.0,2020-05-01
23622,Lyndale,Larceny,17.0,2020-05-01
23623,Lyndale,Rape,2.0,2020-05-01
23627,Lynnhurst,Auto Theft,1.0,2020-05-01
23628,Lynnhurst,Burglary,2.0,2020-05-01
23630,Lynnhurst,Larceny,4.0,2020-05-01
23633,Marcy Holmes,Aggravated Assault,6.0,2020-05-01
23635,Marcy Holmes,Auto Theft,17.0,2020-05-01
23636,Marcy Holmes,Burglary,11.0,2020-05-01
23638,Marcy Holmes,Larceny,47.0,2020-05-01
23640,Marcy Holmes,Robbery,2.0,2020-05-01
23646,Marshall Terrace,Larceny,2.0,2020-05-01
23649,McKinley,Aggravated Assault,11.0,2020-05-01
23651,McKinley,Auto Theft,2.0,2020-05-01
23652,McKinley,Burglary,8.0,2020-05-01
23654,McKinley,Larceny,4.0,2020-05-01
23656,McKinley,Robbery,2.0,2020-05-01
23660,Mid - City Industrial,Burglary,1.0,2020-05-01
23662,Mid - City Industrial,Larceny,2.0,2020-05-01
23665,Midtown Phillips,Aggravated Assault,5.0,2020-05-01
23667,Midtown Phillips,Auto Theft,6.0,2020-05-01
23668,Midtown Phillips,Burglary,8.0,2020-05-01
23669,Midtown Phillips,Homicide,1.0,2020-05-01
23670,Midtown Phillips,Larceny,11.0,2020-05-01
23672,Midtown Phillips,Robbery,4.0,2020-05-01
23673,Minnehaha,Aggravated Assault,1.0,2020-05-01
23675,Minnehaha,Auto Theft,1.0,2020-05-01
23676,Minnehaha,Burglary,1.0,2020-05-01
23678,Minnehaha,Larceny,9.0,2020-05-01
23683,Morris Park,Auto Theft,1.0,2020-05-01
23684,Morris Park,Burglary,1.0,2020-05-01
23689,Near - North,Aggravated Assault,12.0,2020-05-01
23691,Near - North,Auto Theft,4.0,2020-05-01
23692,Near - North,Burglary,5.0,2020-05-01
23694,Near - North,Larceny,18.0,2020-05-01
23695,Near - North,Rape,3.0,2020-05-01
23696,Near - North,Robbery,4.0,2020-05-01
23699,Nicollet Island - East Bank,Auto Theft,1.0,2020-05-01
23700,Nicollet Island - East Bank,Burglary,1.0,2020-05-01
23702,Nicollet Island - East Bank,Larceny,3.0,2020-05-01
23707,North Loop,Auto Theft,2.0,2020-05-01
23708,North Loop,Burglary,13.0,2020-05-01
23710,North Loop,Larceny,21.0,2020-05-01
23712,North Loop,Robbery,1.0,2020-05-01
23716,Northeast Park,Burglary,4.0,2020-05-01
23718,Northeast Park,Larceny,17.0,2020-05-01
23720,Northeast Park,Robbery,1.0,2020-05-01
23721,Northrop,Aggravated Assault,2.0,2020-05-01
23723,Northrop,Auto Theft,4.0,2020-05-01
23724,Northrop,Burglary,6.0,2020-05-01
23726,Northrop,Larceny,7.0,2020-05-01
23727,Northrop,Rape,1.0,2020-05-01
23737,Phillips West,Aggravated Assault,3.0,2020-05-01
23739,Phillips West,Auto Theft,4.0,2020-05-01
23740,Phillips West,Burglary,12.0,2020-05-01
23742,Phillips West,Larceny,9.0,2020-05-01
23744,Phillips West,Robbery,1.0,2020-05-01
23745,Powderhorn Park,Aggravated Assault,4.0,2020-05-01
23746,Powderhorn Park,Arson,2.0,2020-05-01
23747,Powderhorn Park,Auto Theft,7.0,2020-05-01
23748,Powderhorn Park,Burglary,13.0,2020-05-01
23750,Powderhorn Park,Larceny,14.0,2020-05-01
23752,Powderhorn Park,Robbery,2.0,2020-05-01
23753,Prospect Park - East River Road,Aggravated Assault,1.0,2020-05-01
23755,Prospect Park - East River Road,Auto Theft,6.0,2020-05-01
23756,Prospect Park - East River Road,Burglary,9.0,2020-05-01
23758,Prospect Park - East River Road,Larceny,30.0,2020-05-01
23763,Regina,Auto Theft,2.0,2020-05-01
23764,Regina,Burglary,2.0,2020-05-01
23766,Regina,Larceny,4.0,2020-05-01
23769,Seward,Aggravated Assault,2.0,2020-05-01
23771,Seward,Auto Theft,7.0,2020-05-01
23772,Seward,Burglary,13.0,2020-05-01
23774,Seward,Larceny,18.0,2020-05-01
23775,Seward,Rape,1.0,2020-05-01
23776,Seward,Robbery,1.0,2020-05-01
23777,Sheridan,Aggravated Assault,1.0,2020-05-01
23779,Sheridan,Auto Theft,1.0,2020-05-01
23780,Sheridan,Burglary,2.0,2020-05-01
23782,Sheridan,Larceny,5.0,2020-05-01
23785,Shingle Creek,Aggravated Assault,1.0,2020-05-01
23787,Shingle Creek,Auto Theft,1.0,2020-05-01
23788,Shingle Creek,Burglary,1.0,2020-05-01
23790,Shingle Creek,Larceny,2.0,2020-05-01
23792,Shingle Creek,Robbery,2.0,2020-05-01
23795,St. Anthony East,Auto Theft,1.0,2020-05-01
23798,St. Anthony East,Larceny,4.0,2020-05-01
23802,St. Anthony West,Arson,1.0,2020-05-01
23803,St. Anthony West,Auto Theft,2.0,2020-05-01
23804,St. Anthony West,Burglary,2.0,2020-05-01
23806,St. Anthony West,Larceny,6.0,2020-05-01
23811,Standish,Auto Theft,5.0,2020-05-01
23812,Standish,Burglary,9.0,2020-05-01
23813,Standish,Homicide,1.0,2020-05-01
23814,Standish,Larceny,10.0,2020-05-01
23816,Standish,Robbery,1.0,2020-05-01
23817,Steven's Square - Loring Heights,Aggravated Assault,2.0,2020-05-01
23819,Steven's Square - Loring Heights,Auto Theft,2.0,2020-05-01
23820,Steven's Square - Loring Heights,Burglary,7.0,2020-05-01
23822,Steven's Square - Loring Heights,Larceny,11.0,2020-05-01
23824,Steven's Square - Loring Heights,Robbery,1.0,2020-05-01
23827,Sumner - Glenwood,Auto Theft,3.0,2020-05-01
23830,Sumner - Glenwood,Larceny,3.0,2020-05-01
23833,Tangletown,Aggravated Assault,1.0,2020-05-01
23835,Tangletown,Auto Theft,1.0,2020-05-01
23836,Tangletown,Burglary,4.0,2020-05-01
23843,University of Minnesota,Auto Theft,1.0,2020-05-01
23844,University of Minnesota,Burglary,3.0,2020-05-01
23846,University of Minnesota,Larceny,4.0,2020-05-01
23849,Ventura Village,Aggravated Assault,7.0,2020-05-01
23850,Ventura Village,Arson,1.0,2020-05-01
23851,Ventura Village,Auto Theft,7.0,2020-05-01
23852,Ventura Village,Burglary,4.0,2020-05-01
23854,Ventura Village,Larceny,21.0,2020-05-01
23855,Ventura Village,Rape,1.0,2020-05-01
23856,Ventura Village,Robbery,9.0,2020-05-01
23857,Victory,Aggravated Assault,1.0,2020-05-01
23859,Victory,Auto Theft,2.0,2020-05-01
23860,Victory,Burglary,6.0,2020-05-01
23862,Victory,Larceny,7.0,2020-05-01
23867,Waite Park,Auto Theft,3.0,2020-05-01
23868,Waite Park,Burglary,3.0,2020-05-01
23870,Waite Park,Larceny,9.0,2020-05-01
23872,Waite Park,Robbery,1.0,2020-05-01
23873,Webber - Camden,Aggravated Assault,3.0,2020-05-01
23875,Webber - Camden,Auto Theft,5.0,2020-05-01
23876,Webber - Camden,Burglary,4.0,2020-05-01
23878,Webber - Camden,Larceny,5.0,2020-05-01
23879,Webber - Camden,Rape,2.0,2020-05-01
23880,Webber - Camden,Robbery,1.0,2020-05-01
23881,Wenonah,Aggravated Assault,2.0,2020-05-01
23883,Wenonah,Auto Theft,4.0,2020-05-01
23884,Wenonah,Burglary,2.0,2020-05-01
23891,West Calhoun,Auto Theft,1.0,2020-05-01
23892,West Calhoun,Burglary,8.0,2020-05-01
23894,West Calhoun,Larceny,10.0,2020-05-01
23897,Whittier,Aggravated Assault,10.0,2020-05-01
23899,Whittier,Auto Theft,8.0,2020-05-01
23900,Whittier,Burglary,30.0,2020-05-01
23902,Whittier,Larceny,38.0,2020-05-01
23904,Whittier,Robbery,4.0,2020-05-01
23905,Willard - Hay,Aggravated Assault,3.0,2020-05-01
23907,Willard - Hay,Auto Theft,7.0,2020-05-01
23908,Willard - Hay,Burglary,4.0,2020-05-01
23910,Willard - Hay,Larceny,7.0,2020-05-01
23911,Willard - Hay,Rape,2.0,2020-05-01
23912,Willard - Hay,Robbery,2.0,2020-05-01
23915,Windom,Auto Theft,5.0,2020-05-01
23916,Windom,Burglary,3.0,2020-05-01
23918,Windom,Larceny,8.0,2020-05-01
23923,Windom Park,Auto Theft,2.0,2020-05-01
23924,Windom Park,Burglary,6.0,2020-05-01
23926,Windom Park,Larceny,3.0,2020-05-01
23934,Z_** NOT ASSIGNED **,Larceny,4.0,2020-05-01
23937,Armatage,Aggravated Assault,1.0,2020-06-01
23939,Armatage,Auto Theft,2.0,2020-06-01
23940,Armatage,Burglary,1.0,2020-06-01
23942,Armatage,Larceny,1.0,2020-06-01
23945,Audubon Park,Aggravated Assault,1.0,2020-06-01
23947,Audubon Park,Auto Theft,2.0,2020-06-01
23948,Audubon Park,Burglary,2.0,2020-06-01
23950,Audubon Park,Larceny,4.0,2020-06-01
23952,Audubon Park,Robbery,2.0,2020-06-01
23953,Bancroft,Aggravated Assault,3.0,2020-06-01
23955,Bancroft,Auto Theft,3.0,2020-06-01
23956,Bancroft,Burglary,5.0,2020-06-01
23958,Bancroft,Larceny,4.0,2020-06-01
23960,Bancroft,Robbery,4.0,2020-06-01
23961,Beltrami,Aggravated Assault,1.0,2020-06-01
23963,Beltrami,Auto Theft,1.0,2020-06-01
23964,Beltrami,Burglary,1.0,2020-06-01
23966,Beltrami,Larceny,2.0,2020-06-01
23969,Bottineau,Aggravated Assault,3.0,2020-06-01
23971,Bottineau,Auto Theft,1.0,2020-06-01
23974,Bottineau,Larceny,5.0,2020-06-01
23976,Bottineau,Robbery,1.0,2020-06-01
23979,Bryant,Auto Theft,1.0,2020-06-01
23980,Bryant,Burglary,1.0,2020-06-01
23982,Bryant,Larceny,5.0,2020-06-01
23984,Bryant,Robbery,2.0,2020-06-01
23988,Bryn - Mawr,Burglary,3.0,2020-06-01
23990,Bryn - Mawr,Larceny,3.0,2020-06-01
23995,CARAG,Auto Theft,2.0,2020-06-01
23996,CARAG,Burglary,18.0,2020-06-01
23998,CARAG,Larceny,11.0,2020-06-01
24000,CARAG,Robbery,1.0,2020-06-01
24006,Camden Industrial,Larceny,3.0,2020-06-01
24008,Camden Industrial,Robbery,1.0,2020-06-01
24009,Cedar - Isles - Dean,Aggravated Assault,1.0,2020-06-01
24012,Cedar - Isles - Dean,Burglary,5.0,2020-06-01
24014,Cedar - Isles - Dean,Larceny,8.0,2020-06-01
24016,Cedar - Isles - Dean,Robbery,1.0,2020-06-01
24018,Cedar Riverside,Arson,1.0,2020-06-01
24019,Cedar Riverside,Auto Theft,7.0,2020-06-01
24020,Cedar Riverside,Burglary,7.0,2020-06-01
24022,Cedar Riverside,Larceny,16.0,2020-06-01
24024,Cedar Riverside,Robbery,2.0,2020-06-01
24025,Central,Aggravated Assault,5.0,2020-06-01
24026,Central,Arson,1.0,2020-06-01
24027,Central,Auto Theft,11.0,2020-06-01
24028,Central,Burglary,24.0,2020-06-01
24030,Central,Larceny,11.0,2020-06-01
24032,Central,Robbery,4.0,2020-06-01
24033,Cleveland,Aggravated Assault,1.0,2020-06-01
24035,Cleveland,Auto Theft,2.0,2020-06-01
24036,Cleveland,Burglary,5.0,2020-06-01
24038,Cleveland,Larceny,2.0,2020-06-01
24046,Columbia Park,Larceny,1.0,2020-06-01
24047,Columbia Park,Rape,1.0,2020-06-01
24048,Columbia Park,Robbery,1.0,2020-06-01
24049,Como,Aggravated Assault,1.0,2020-06-01
24051,Como,Auto Theft,2.0,2020-06-01
24052,Como,Burglary,2.0,2020-06-01
24054,Como,Larceny,16.0,2020-06-01
24056,Como,Robbery,1.0,2020-06-01
24059,Cooper,Auto Theft,1.0,2020-06-01
24060,Cooper,Burglary,3.0,2020-06-01
24062,Cooper,Larceny,2.0,2020-06-01
24065,Corcoran,Aggravated Assault,2.0,2020-06-01
24067,Corcoran,Auto Theft,4.0,2020-06-01
24068,Corcoran,Burglary,7.0,2020-06-01
24070,Corcoran,Larceny,3.0,2020-06-01
24071,Corcoran,Rape,1.0,2020-06-01
24075,Diamond Lake,Auto Theft,1.0,2020-06-01
24076,Diamond Lake,Burglary,5.0,2020-06-01
24078,Diamond Lake,Larceny,5.0,2020-06-01
24081,Downtown East,Aggravated Assault,4.0,2020-06-01
24084,Downtown East,Burglary,3.0,2020-06-01
24086,Downtown East,Larceny,12.0,2020-06-01
24087,Downtown East,Rape,2.0,2020-06-01
24088,Downtown East,Robbery,1.0,2020-06-01
24089,Downtown West,Aggravated Assault,11.0,2020-06-01
24091,Downtown West,Auto Theft,3.0,2020-06-01
24092,Downtown West,Burglary,5.0,2020-06-01
24093,Downtown West,Homicide,2.0,2020-06-01
24094,Downtown West,Larceny,43.0,2020-06-01
24095,Downtown West,Rape,5.0,2020-06-01
24096,Downtown West,Robbery,15.0,2020-06-01
24099,ECCO,Auto Theft,3.0,2020-06-01
24100,ECCO,Burglary,14.0,2020-06-01
24102,ECCO,Larceny,2.0,2020-06-01
24107,East Harriet,Auto Theft,6.0,2020-06-01
24108,East Harriet,Burglary,2.0,2020-06-01
24110,East Harriet,Larceny,8.0,2020-06-01
24115,East Isles,Auto Theft,7.0,2020-06-01
24116,East Isles,Burglary,8.0,2020-06-01
24118,East Isles,Larceny,8.0,2020-06-01
24120,East Isles,Robbery,2.0,2020-06-01
24121,East Phillips,Aggravated Assault,19.0,2020-06-01
24122,East Phillips,Arson,2.0,2020-06-01
24123,East Phillips,Auto Theft,8.0,2020-06-01
24124,East Phillips,Burglary,10.0,2020-06-01
24126,East Phillips,Larceny,14.0,2020-06-01
24127,East Phillips,Rape,1.0,2020-06-01
24128,East Phillips,Robbery,4.0,2020-06-01
24129,Elliot Park,Aggravated Assault,6.0,2020-06-01
24131,Elliot Park,Auto Theft,3.0,2020-06-01
24132,Elliot Park,Burglary,1.0,2020-06-01
24133,Elliot Park,Homicide,1.0,2020-06-01
24134,Elliot Park,Larceny,16.0,2020-06-01
24139,Ericsson,Auto Theft,4.0,2020-06-01
24140,Ericsson,Burglary,2.0,2020-06-01
24142,Ericsson,Larceny,2.0,2020-06-01
24143,Ericsson,Rape,1.0,2020-06-01
24145,Field,Aggravated Assault,1.0,2020-06-01
24147,Field,Auto Theft,1.0,2020-06-01
24148,Field,Burglary,2.0,2020-06-01
24150,Field,Larceny,1.0,2020-06-01
24153,Folwell,Aggravated Assault,12.0,2020-06-01
24155,Folwell,Auto Theft,3.0,2020-06-01
24156,Folwell,Burglary,7.0,2020-06-01
24158,Folwell,Larceny,3.0,2020-06-01
24159,Folwell,Rape,1.0,2020-06-01
24160,Folwell,Robbery,1.0,2020-06-01
24161,Fulton,Aggravated Assault,1.0,2020-06-01
24163,Fulton,Auto Theft,5.0,2020-06-01
24164,Fulton,Burglary,3.0,2020-06-01
24166,Fulton,Larceny,7.0,2020-06-01
24171,Hale,Auto Theft,1.0,2020-06-01
24172,Hale,Burglary,4.0,2020-06-01
24174,Hale,Larceny,4.0,2020-06-01
24177,Harrison,Aggravated Assault,6.0,2020-06-01
24179,Harrison,Auto Theft,3.0,2020-06-01
24180,Harrison,Burglary,3.0,2020-06-01
24182,Harrison,Larceny,8.0,2020-06-01
24183,Harrison,Rape,1.0,2020-06-01
24184,Harrison,Robbery,1.0,2020-06-01
24185,Hawthorne,Aggravated Assault,25.0,2020-06-01
24186,Hawthorne,Arson,1.0,2020-06-01
24187,Hawthorne,Auto Theft,6.0,2020-06-01
24188,Hawthorne,Burglary,9.0,2020-06-01
24189,Hawthorne,Homicide,1.0,2020-06-01
24190,Hawthorne,Larceny,8.0,2020-06-01
24191,Hawthorne,Rape,3.0,2020-06-01
24192,Hawthorne,Robbery,8.0,2020-06-01
24193,Hiawatha,Aggravated Assault,2.0,2020-06-01
24195,Hiawatha,Auto Theft,3.0,2020-06-01
24196,Hiawatha,Burglary,4.0,2020-06-01
24198,Hiawatha,Larceny,15.0,2020-06-01
24200,Hiawatha,Robbery,2.0,2020-06-01
24201,Holland,Aggravated Assault,1.0,2020-06-01
24203,Holland,Auto Theft,3.0,2020-06-01
24204,Holland,Burglary,3.0,2020-06-01
24206,Holland,Larceny,12.0,2020-06-01
24207,Holland,Rape,1.0,2020-06-01
24208,Holland,Robbery,2.0,2020-06-01
24209,Howe,Aggravated Assault,1.0,2020-06-01
24211,Howe,Auto Theft,6.0,2020-06-01
24212,Howe,Burglary,7.0,2020-06-01
24214,Howe,Larceny,6.0,2020-06-01
24216,Howe,Robbery,1.0,2020-06-01
24222,Humboldt Industrial Area,Larceny,1.0,2020-06-01
24225,Jordan,Aggravated Assault,17.0,2020-06-01
24226,Jordan,Arson,1.0,2020-06-01
24227,Jordan,Auto Theft,9.0,2020-06-01
24228,Jordan,Burglary,8.0,2020-06-01
24230,Jordan,Larceny,8.0,2020-06-01
24232,Jordan,Robbery,1.0,2020-06-01
24233,Keewaydin,Aggravated Assault,1.0,2020-06-01
24235,Keewaydin,Auto Theft,2.0,2020-06-01
24238,Keewaydin,Larceny,10.0,2020-06-01
24243,Kenny,Auto Theft,4.0,2020-06-01
24246,Kenny,Larceny,3.0,2020-06-01
24254,Kenwood,Larceny,4.0,2020-06-01
24255,Kenwood,Rape,1.0,2020-06-01
24257,King Field,Aggravated Assault,1.0,2020-06-01
24259,King Field,Auto Theft,3.0,2020-06-01
24260,King Field,Burglary,4.0,2020-06-01
24262,King Field,Larceny,8.0,2020-06-01
24264,King Field,Robbery,1.0,2020-06-01
24265,Lind - Bohanon,Aggravated Assault,6.0,2020-06-01
24266,Lind - Bohanon,Arson,1.0,2020-06-01
24267,Lind - Bohanon,Auto Theft,1.0,2020-06-01
24268,Lind - Bohanon,Burglary,6.0,2020-06-01
24270,Lind - Bohanon,Larceny,4.0,2020-06-01
24275,Linden Hills,Auto Theft,2.0,2020-06-01
24276,Linden Hills,Burglary,6.0,2020-06-01
24278,Linden Hills,Larceny,6.0,2020-06-01
24283,Logan Park,Auto Theft,1.0,2020-06-01
24284,Logan Park,Burglary,1.0,2020-06-01
24286,Logan Park,Larceny,7.0,2020-06-01
24289,Longfellow,Aggravated Assault,3.0,2020-06-01
24290,Longfellow,Arson,2.0,2020-06-01
24291,Longfellow,Auto Theft,10.0,2020-06-01
24292,Longfellow,Burglary,19.0,2020-06-01
24294,Longfellow,Larceny,6.0,2020-06-01
24295,Longfellow,Rape,1.0,2020-06-01
24296,Longfellow,Robbery,4.0,2020-06-01
24297,Loring Park,Aggravated Assault,6.0,2020-06-01
24299,Loring Park,Auto Theft,7.0,2020-06-01
24300,Loring Park,Burglary,1.0,2020-06-01
24302,Loring Park,Larceny,27.0,2020-06-01
24303,Loring Park,Rape,1.0,2020-06-01
24304,Loring Park,Robbery,7.0,2020-06-01
24307,Lowry Hill,Auto Theft,3.0,2020-06-01
24308,Lowry Hill,Burglary,7.0,2020-06-01
24310,Lowry Hill,Larceny,6.0,2020-06-01
24312,Lowry Hill,Robbery,2.0,2020-06-01
24313,Lowry Hill East,Aggravated Assault,5.0,2020-06-01
24315,Lowry Hill East,Auto Theft,8.0,2020-06-01
24316,Lowry Hill East,Burglary,30.0,2020-06-01
24318,Lowry Hill East,Larceny,24.0,2020-06-01
24319,Lowry Hill East,Rape,1.0,2020-06-01
24320,Lowry Hill East,Robbery,1.0,2020-06-01
24321,Lyndale,Aggravated Assault,4.0,2020-06-01
24322,Lyndale,Arson,2.0,2020-06-01
24323,Lyndale,Auto Theft,5.0,2020-06-01
24324,Lyndale,Burglary,24.0,2020-06-01
24326,Lyndale,Larceny,8.0,2020-06-01
24328,Lyndale,Robbery,1.0,2020-06-01
24331,Lynnhurst,Auto Theft,3.0,2020-06-01
24332,Lynnhurst,Burglary,10.0,2020-06-01
24334,Lynnhurst,Larceny,2.0,2020-06-01
24336,Lynnhurst,Robbery,1.0,2020-06-01
24337,Marcy Holmes,Aggravated Assault,4.0,2020-06-01
24339,Marcy Holmes,Auto Theft,9.0,2020-06-01
24340,Marcy Holmes,Burglary,10.0,2020-06-01
24342,Marcy Holmes,Larceny,31.0,2020-06-01
24343,Marcy Holmes,Rape,2.0,2020-06-01
24344,Marcy Holmes,Robbery,5.0,2020-06-01
24345,Marshall Terrace,Aggravated Assault,1.0,2020-06-01
24347,Marshall Terrace,Auto Theft,2.0,2020-06-01
24348,Marshall Terrace,Burglary,2.0,2020-06-01
24350,Marshall Terrace,Larceny,5.0,2020-06-01
24353,McKinley,Aggravated Assault,9.0,2020-06-01
24355,McKinley,Auto Theft,4.0,2020-06-01
24356,McKinley,Burglary,1.0,2020-06-01
24357,McKinley,Homicide,2.0,2020-06-01
24358,McKinley,Larceny,6.0,2020-06-01
24366,Mid - City Industrial,Larceny,1.0,2020-06-01
24369,Midtown Phillips,Aggravated Assault,3.0,2020-06-01
24370,Midtown Phillips,Arson,1.0,2020-06-01
24371,Midtown Phillips,Auto Theft,13.0,2020-06-01
24372,Midtown Phillips,Burglary,23.0,2020-06-01
24373,Midtown Phillips,Homicide,1.0,2020-06-01
24374,Midtown Phillips,Larceny,16.0,2020-06-01
24375,Midtown Phillips,Rape,2.0,2020-06-01
24376,Midtown Phillips,Robbery,8.0,2020-06-01
24377,Minnehaha,Aggravated Assault,1.0,2020-06-01
24379,Minnehaha,Auto Theft,1.0,2020-06-01
24380,Minnehaha,Burglary,3.0,2020-06-01
24382,Minnehaha,Larceny,15.0,2020-06-01
24384,Minnehaha,Robbery,1.0,2020-06-01
24390,Morris Park,Larceny,2.0,2020-06-01
24393,Near - North,Aggravated Assault,20.0,2020-06-01
24395,Near - North,Auto Theft,7.0,2020-06-01
24396,Near - North,Burglary,8.0,2020-06-01
24398,Near - North,Larceny,5.0,2020-06-01
24399,Near - North,Rape,4.0,2020-06-01
24400,Near - North,Robbery,3.0,2020-06-01
24401,Nicollet Island - East Bank,Aggravated Assault,1.0,2020-06-01
24404,Nicollet Island - East Bank,Burglary,2.0,2020-06-01
24406,Nicollet Island - East Bank,Larceny,7.0,2020-06-01
24409,North Loop,Aggravated Assault,2.0,2020-06-01
24411,North Loop,Auto Theft,4.0,2020-06-01
24412,North Loop,Burglary,8.0,2020-06-01
24414,North Loop,Larceny,23.0,2020-06-01
24415,North Loop,Rape,1.0,2020-06-01
24416,North Loop,Robbery,1.0,2020-06-01
24422,Northeast Park,Larceny,17.0,2020-06-01
24427,Northrop,Auto Theft,5.0,2020-06-01
24428,Northrop,Burglary,9.0,2020-06-01
24430,Northrop,Larceny,4.0,2020-06-01
24436,Page,Burglary,1.0,2020-06-01
24438,Page,Larceny,2.0,2020-06-01
24441,Phillips West,Aggravated Assault,7.0,2020-06-01
24443,Phillips West,Auto Theft,5.0,2020-06-01
24444,Phillips West,Burglary,7.0,2020-06-01
